"text","screen_name","id","polite"
"@enoch_macdhu @Casumptious @theSNP @AlexSalmond @TasminaSheikh SNP Labour LibDems and Tories - that is a lot of mind changing","DavidCoburnUKip",468367798763524096,"polite"
"@shamandream I dont discuss anyone in such a way - what makes you think that??","DavidCoburnUKip",469148107427815424,"polite"
"@DanHannanMEP not the way many read it! You are better than this Daniel, join UKIP, and wear your heart where we can truly see it","stephenphelps",464465457668698112,"polite"
"@AnujaPrashar Good luck!","UKPizzaLover",470985492079837184,"polite"
"@92_watson haha! Esp an aspiring journo ;)","voterossbrown",463053048219447296,"polite"
"@ChristopherWere right - fair enough; what are you up to?","khalidavlogs",466088884250505216,"polite"
"@phil5957 @Adrian_Hilton @Nigel_Farage @AGO_UK @ukipwebmaster exactly. Despite what the media says, you can't deny statistical evidence","battyfanker",467644235555274752,"polite"
"@PeterLello @raymondfinch @timaker @GerardBattenMEP @milroy666 Many Thanks Peter","DavidCoburnUKip",471421296115720192,"polite"
"Wow - the @RealMacKaySTV earning his money tonight on @ScotlandTonight with the barry wrestlers! #scotnight http://t.co/CwyRX49k5X","IainMcGill",466699402821001216,"polite"
"@RichardAngell @ClaudeMoraesMEP @Lucy4MEP @SebDance Thanks Richard!","maryhoneyball",470842765946155008,"polite"
"@SkyNews @David_Cameron You have insulted and lost us Dave. We aren't loonies or fruit cakes, we just don't trust you. @Nigel_Farage","humphs1975",464816761096130560,"polite"
"@GaryPeskett @kategilson @mickquinn1089 @Nigel_Farage @UKIP @andyburnhammp stockbroker with offshore tax haven,hardly theschoolofhardknocks","suejone02063672",472891162131701760,"polite"
"@cmichaels97 @maryhoneyball @Lucy4MEP @SebDance @IvanaBartoletti @kamaljeet @Sanchia4  thanks for your support in Mitcham Chris.","ClaudeMoraesMEP",469422813611585536,"polite"
"@MrHarryCole @danielrhamilton Just turn it off love and spare us all the sniping, ok?","cath1957",465216537532854272,"polite"
"Remember travelling in this with my mum as a little boy - India finally abandons the Ambassador -  | via @Telegraph http://t.co/2vYW12jcpv","ClaudeMoraesMEP",470587027415502848,"polite"
"@RedcliffeScott it seems she was both a member of Labour &amp; Tories simultaneously??","DavidCoburnUKip",468405213368696832,"polite"
"European Parliamentary Election Sid Cordle MBE Christian Peoples Alliance http://t.co/o6gHfCIb3O","cpasoutheast",469237432391860224,"polite"
"@beat_the_drum fair enough - that's democracy","Angel4theNorth",469549679643226112,"polite"
"@francesbarber13 Blame the main parties for taking the electorate for granted for so long. I do think the media gave ukip a free ride #wrong","NSinclaireMEP",470857681046364160,"polite"
"@cpeedell @marcuschown @NHAparty @drmarielouise Good luck to Louise today in Liverpool. http://t.co/zGa17EjhsL","Innerwisdom1",469377470601256960,"polite"
"@RedHotSquirrel @DavidCoburnUKip We don't expect all focus to be diverted to Scotland though, like the Tories have done.","Stephen_Gash",470892106186502144,"polite"
"19:30 digital #tellEurope debate w/ @ClaudeMoraesMEP @SarahLudfordMEP  @Green_DannyB @PaulJamesOakley @glynmoody https://t.co/TvykQJ1skw","vavoida",466964941246042112,"polite"
"@justearning New MEPs start 12pm on 1st July","NathanGillMEP",471316640773459968,"polite"
"“@StanCollymore: Oh, and on spelling @nickgriffinmep ,are the Falkands anywhere near the Falklands by any chance? http://t.co/q40IBqVlSJ”Tit","malam_LDS",471245084181430272,"polite"
"Hmm @nickgriffinmep have you tried switching it on and off again!?","93rdminute",470697330044579840,"polite"
"@itsallmimimimi @A_Liberty_Rebel @GuidoFawkes @Michael_Heaver @AhmedTheCat so who's gonna kill me?.. idiot","pajbroughton",470121226472787968,"impolite"
"@LiterallyLowe couldn't say, but I know which side i'm on. Anyway, will bid you goodnight.","DonnaInSussex",469621359065460736,"polite"
"@raymondfinch @elpajoja Errr...I think most peoples have been folded...they just UNFOLD them...because it's really not that hard! ����","moosehead49",469545649130971136,"polite"
"@FlickRea lucky you!","jonathanfryer",470737862376583168,"polite"
"Take a look at this. European Cultural Foundation feature me on their homepage with link to  article I wrote @ArtsPro http://t.co/zcTCRKQNtc","julie4nw",468877795805130752,"polite"
"@DavidCoburnUKip and what? Answer the question!","rmclaggan",472084488672247808,"impolite"
"@raymondfinch @JaniceUKIP @UKIPNCornwall as an undecided what happens may 23 and all ukippers succeed and are MEPs - what change will I see?","nick_williams68",467778562335182848,"polite"
"@RogerHelmerMEP @BillCashMP Tories endorse &amp; now impose zero hours contracts. When Tories lose GE2015 only @UKIP will fight for #EU vote.","EUEXIT",463564917778681856,"polite"
"@sevydad thanks!","CharlesTannock",470716736942374912,"polite"
"@ilovebicycling Looks like a terrible idea. What would happen if you got hit by a passing truck like @JamesCracknell #wearahelmet","Ninjapheasant",465114686162481152,"polite"
"Animal Welfare Party want European gh gas emissions to be reduced by 40% below the 1990 level in 2020, and 65% in 2030, CO2 neutral by 2050","dimpleGF",469460823900160000,"polite"
"@nickgriffinmep What was his password? NeverSubmitToAslan?","SajjidDaDon",462712142853332992,"polite"
"@English_Woman Andy lives in Birmingham, born in Kashmir. Kashmir a huge human rights issue.","NSinclaireMEP",464752963677093888,"polite"
"@SAntrimNICons @voterossbrown f#@k off, thought police","BearJF94",464112524884180992,"impolite"
"Mum's Daughter's,Sisters all women stand against …: http://t.co/WLYqjdX2Bu @SharpeDamian @Liberty_GB @jackbuckby @DavidCoburnUKip","DICS131294",462937489066700800,"polite"
"@MelRJ @5_News @DavidCoburnUKip @UKIPNorthEast @UKIP - You seem quick to attack people's views and try to twist them to suit your own #why?","dazza185",464492677061677056,"polite"
"“@LADFLEG: Ack @M_McGuinness_SF - can't you be bitter &amp; twisted like @JimAllister? @MEPStandingUp4U @DianeDoddsMEP” no, decent &amp; honourable!","Debdev2",471412459194970112,"polite"
"Pleased 2 attend the launch of the excellent @childrensociety/ @StepChange report The Debt Trap shocking that 2.4million children impacted","Lindylooz",464442103997923328,"polite"
"@WJProgressive lol thanks but not sure why you're apologising?","voterossbrown",466339746919510016,"polite"
"Cancel Surfaris... looks like @catherinemep has held on. Congratulations, Catherine!","Tobbes73",470706056453423104,"polite"
"@stuartjeffery my parents came to this country with nothing and taught us we ""either work or die"", and we're (bro &amp; sis + me) educated","ahmednuaman",470651249512439808,"polite"
"@daily_politics @SidCordle @afneil Not the God I know it doesn't surprise me so many find it hard to find God in times of calamity.","suzanneshine",467742002638233600,"polite"
"@KennyFarq Donald was not partisan about his choice of restaurant- fish suppers &amp; Chinese all election favourites","katrinamurray71",467358868147023872,"polite"
"""@nickgriffinmep: Anti-mosque demo yesterday http://t.co/TDHyOF4oxl""  look at these cunts","Zarebski_",470879279551881216,"impolite"
"@DonnaInSussex @Jim_Watford @LeftFootFwd Brilliant piece of spin - you should be working for LibLabCon - well done","PhilipWalters9",465813882779762688,"polite"
"@willjgore when was the last time that happened?","JonCollett",465619122228068352,"polite"
"@DanHannanMEP author suggests that's largely due to population growth. Most UK residents much poorer than EU average http://t.co/ifdwO5KJbm","lukehildyard",463355048274460672,"polite"
"@PaulJamesOakley @RedHotSquirrel @Nigel_Farage @paulnuttallukip @oflynndirector Many thanks Robert - I'm in most esteemed Company there","DavidCoburnUKip",467588810591985664,"polite"
"@nickgriffinmep cheers pal I'd just ran out! http://t.co/gqPX8GiFQB","LeetroyH",465953893143179264,"polite"
"“@Tim_Aker: 15 mins before start and room nearly full for #UKIP public meeting in Clacton http://t.co/i3bdE27KTt” LOL! Big up Clacton iyah!","Naughty_Nini",462707026121195520,"polite"
"@sturdyAlex Have u seen impact of @YOURvoiceParty on UK democracy norms yet Alex? QRcode &amp; URL on ballot paper; participatory democracy etc","LocalRachel",468564935434596352,"polite"
"Everyone's favourite European @GarethThomasMP before our canvassing session this afternoon. #LondonVotes #VoteLabour http://t.co/yGlJxcUZNU","Lucy4MEP",466945544167129088,"polite"
"2 great canvassing sessions and rescued 3 battery chickens = a day well spent","lauravesty",467757116640731136,"polite"
"@SamiraAhmedUK @bennosaurus @bbcnickrobinson @newswatchbbc I imagine he was unrepentant","HadleighRoberts",471985527458381824,"polite"
"Brilliant atmosphere at #Westival in Leicester this afternoon. Well done to the businesses &amp; everyone who has helped to organise the event.","Rory_Palmer",462954634924290048,"polite"
"@britinfluence: @CER_Grant  could usefully then sign up to my regular (usually weekly) email bulletin that I have maintained for many years","SarahLudfordMEP",468686434195746816,"polite"
"@DavidCoburnUKip @Sneekyboy @dharmabum013 Tell that to Nissan who will reconsider future if UK out of EU what about those jobs #deluded","distalgesic",466551949119459328,"polite"
"What Im not here for is @Nigel_Farage  @JeremyClarkson   @lilyallen","Kevinmorosky",462682422468182016,"polite"
"Even with an un-nuanced vote share projection UKIP on course to get an MP... Will be many more than one with targeted seats/campaigning.","waddesdonbaz",469859978946547712,"polite"
"@DrCliffordHodge @marycreagh_mp @ejtunnicliffe @asgharlab @darrenjlhughes @yorkshirelabour many thanks :) it was a good experience :)","MirfinBoukouris",471306264245731328,"polite"
"ENGLISH or BRITISH (+playlist): http://t.co/Ropjlr2pOC via @YouTube","jennyknight2014",467068851608248320,"polite"
"@tot_777 are you Scottish and a YES voter?","RobinTilbrook",472327820073795584,"polite"
".@DailyMirror  #UKIP - you couldn't make it up!   See:  http://t.co/BT5ogopRW6","RichardC2014",468768438127980544,"polite"
"@Nigel_Farage @CrustyDinosaur @Telegraph and the fools will still vote for the parties intent on pushing us into the EU","kgeorge1979",462564243976757248,"polite"
"@simon_coxon we're out on your side of the rivers tomorrow am if you're around :-)","Jude_KD",468054837306068992,"polite"
"@NewEuropeans thanks for the invitation and the Qs. I enjoyed it.","PhilBennionMEP",468418014694866944,"polite"
"@599bt @Nigel_Farage Evidently you're talking shit","AntonDantes",467359917914218496,"impolite"
"@nataliemcgarry to be honest I didn't see any SNP activists either but not making any daft suggestions that they weren't out","katrinamurray71",469775197646880768,"impolite"
"@PhilipWalters9 @DavidCoburnUKip staggering that people refusing to vote for Nigel will vote for a party housing Peter Mandelson  #freak","BobBobbins1",468086135093485568,"polite"
"@marcuschown That's an interesting list of members.","sufiboy",471175660317470720,"polite"
"@AnishUKIP Nope- I will be in Glasgow","DavidCoburnUKip",462556836118679552,"polite"
"@vickyford Well done! Thoroughly deserved. Proud of you.","fionaunwin",470683092097986560,"polite"
"Fracking is profits for fat cats whilst fooling the public with threats.","shanoakes",470502205729292288,"polite"
"@johnmknox  @DavidCoburnUKip  #UKIP First in EU Election according to German media! British media not allowed to report exit polls!","pjpaton",470666258799951872,"polite"
"@Edinwestern bridges, landmarks, weddings, bar mitzvahs... :-)","AlynSmithMEP",463384068022095872,"polite"
"Here’s what Miliband had to say about standing up to UKIP - http://t.co/hlzwSuIXvN #whyiamin","tozen",463417559887671296,"polite"
"@JuliePorksen @NFUnortheast agree @Angel4theNorth  by far the best candidate on the night","slimfarmer",464499942925795328,"polite"
"@itvnews @DavidCoburnUKip And this is what all of them have said in the past so hardly new news is - well it is if UKIP says it","MikkiL",469119966617534464,"polite"
"@Nigel_Farage rumour has it you're doing Eurovision this year","jessjacksonnnn",464535020104065024,"impolite"
"@trevdick: absolutely! Done","SarahLudfordMEP",464465502098960384,"polite"
"@SLATUKIP Letter published Independent News today by UKIP ethnic minority candidates to extremist Groups http://t.co/w4yegjYkrp …","DavidCoburnUKip",464015287340130304,"polite"
"""Everyone who is a potential victim of any crime would be well advised to take reasonable care."" --@RogerHelmerMEP","101flyboy",464113998770614272,"polite"
"@Suz077 Yes! When is it?","StephenGethins",470321560675684352,"polite"
"@clrandrewcooper struggling to find your results? X","Triggsiee",469886812820086784,"polite"
"@SLATUKIP Isnt that something of an irony??","DavidCoburnUKip",464016409308057600,"polite"
"Conservatives no longer an internationalist party; only @LibDems fighting UKIP @emcmillanscott @thetimes http://t.co/hUBGTrZkYl","sj_robinson",463644405094940672,"polite"
"@royfis We stand for transparency, sustainability and social justice. You can find our full manifesto here: http://t.co/QDb5WY3xTM","voterossbrown",468430860426174464,"polite"
"@DavidCoburnUKip Very sad if genuine. ""@Nickking: A Dad’s letter to Farage about failure to confront homophobia http://t.co/bOdQfN32ZH""","LorraChaplin",472484707180224512,"polite"
"You know what, if @Nigel_Farage does one day get into power. Change will of happened. For far to long, we have been lied to and robbed.","Aaron_Swain_",471057804191883264,"polite"
"Not big on Brit news! Anti EU protests.  http://t.co/Zz5tOUmN2B","CulliganPA",468620393440620544,"polite"
"RT @EPinUK: Become an expert on the #EU this bank holiday with our Food for Thought reading list! http://t.co/u33fHsuHR7 #EP2014","jonathanfryer",462868593462738944,"polite"
"@nickgriffinmep It's probably all the excitement, but you've not changed your twitter account address: @nickgriffinmepnolonger","omnirumour",470725664640094208,"polite"
"@StephenPetter2 Yes  I will be there for that but more of a photo op than a full-scale demonstration I think","Molly4Europe",467193750486515712,"polite"
"@DavidCoburnUKip ... If they're Scottish, they have a vote. Already.   Any other questions, don't hesitate to ask.","DavidPattie",471389158267973632,"polite"
"@jfwduffield All true.","DanHannanMEP",472415412475682816,"polite"
"@milroy666 i shall share that lol.. I hope you will take her somewhere lovely later to make up for the fright you gave her lol","UkipJoanna",465124365026463744,"polite"
"@nickgriffinmep - if you ask @nickgriffin nicely I'm sure he'll tell you to piss off too.","strongp",471251256200425472,"impolite"
"@Ryan_L_Chan @DavidCoburnUKip   Here is something more representative than people on a stage. http://t.co/NBLw2nUsVj","kv654321",465458419710066688,"polite"
"@harryaldridge really positive and looking good! Fingers crossed for 22nd","NathanGillMEP",465959418472177664,"polite"
"@mrjamesmack cheers James. Me too but lots of hope for the future here I think.","PeterCranie",472667750109028352,"polite"
"Listen @scotlibdems the only @georgelyonmep wants to be in UK or EU is for his own financial gain. Fact. Tell me one reason to stay in UK.","RadioGuyGlasgow",467981329381195776,"polite"
"@LawnmowerThomas @sjacksonmp Of course ! I just wanted my thanks to all to STAND OUT! Best Dcb","DCBMEP",472313278631518208,"polite"
"@GoodallGiles if you don't they you get the figure! or a visit from the Police under the ""be nice to Janice and UKIP"" Act 2014","hashtageruk",469432419456933888,"polite"
"@melaniehall666 sorry -a bit distracted with work today- refollowed","DavidCoburnUKip",464385948164587520,"polite"
"@Nigel_Farage Keep up the good eork, anf pl/ease dont get complacent. Prove the doubters wrong","jay7pollitt",469124824728895488,"polite"
"@theblindblogger @GerardBattenMEP @joneselizab @UKIPWebb4London Thanks Alun.","PaulJamesOakley",470564932761976832,"polite"
"@Andy_zola25 @JaniceUKIP UKIP is racist, fascist, nationalist and disturbing. History repeats. So glad to have left the UK, I'm embarrassed","latinmez",469323976351961088,"polite"
"@Aled_Glanogeu VERY glad I didn’t see this while I was up there. It could have sent me over the edge!","adrianmasters84",468084841440112640,"polite"
"@MCS_Corporate @MickGreenhough I think @Nigel_Farage would vote for Free Beer","mikedicks",467938645421592576,"polite"
"@timerousbeastie UKIP minority Conf candidates spared nothing by ""Anti-Fascists"" - journalist called ""faggot"" http://t.co/UXHUFt90nC … …","DavidCoburnUKip",464706228493766656,"polite"
"@DanHannanMEP Can you demonstrate that you do want power decentralised, as opposed to merely centralised at Westminster instead?","PeteBeaumont68",465845745720258560,"polite"
"@DonnaInSussex @GaryJRobinson Racist conmen like Robinson can't hide the truth by dishonesty with language.  Also, What are ""normal people""?","Mr_JDTraynor",467743024668495872,"polite"
"Wondering if anything will beat the Twitter reunion of @davenellist and @paftersnu over #eurovision last year...","conradlandin",465205515094867968,"polite"
"@marcuschown @shirleykay11 Cameron has no reality of life for the masses its all stats and graphs the guys a good blagger tbf though","MarkedMariner",465583777180565504,"polite"
"@JaniceUKIP https://t.co/GXIOzHygsY feel like responding?","DanielStylianou",468023485651222528,"polite"
"@Anon_0x03 @nickgriffinmep Dunno why anyone would follow him in the first place tbh..","Paley_Ashley",464164645931352064,"polite"
"@Dreamsgonesour @Myrtlethefairy good news !!!","andrewmcneilis",467958584173932544,"polite"
"@DavidCoburnUKip RT - *NEW* Profile for your Supporters: https://t.co/vm1ke84TjL","thepoliticianuk",471624535029321728,"polite"
"@KhanUKIP @paulnuttallukip Paul anyone been out in castleton Rochdale not seen a leaflet anyone covering","fronteratech",469185908319997952,"polite"
"@flotom @henrychalder @michael_heaver @nigel_farage Probably but CC ran limited services &amp; became a wasteful tier. Who's up for s merger?","timrollpickerin",470527985062514688,"polite"
"RT ""@Nigel_Farage: Watched Saddam Husseins execution; It made me think, is there nothing on the Internet, that I won't masturbate to?""  ������","PeterYersin",466981383186173952,"polite"
"@jask77 thank you","milroy666",465270633488994304,"polite"
"Just recorded a sound bite for the BBC. It will be broadcast on South East Today (not sure when) and again on the Sunday Politics programme.","cpasoutheast",464717360482770944,"polite"
"@vickyford @NorfolkTories @ConMEPs @EasternRegionCF What is the point, if you're sucking up to UKIP? Spineless idiots.","Oocnan",468809149690953728,"impolite"
"@RogerHelmerMEP  Clegg will open the gates for him and polish the Merc","liontornado",470464198804537344,"polite"
"@dizzy_thinks @politicshome looks like it","GawainTowler",465752402881433600,"polite"
"@hesterkw @camcycle Actually is not consultation but planning app for cycle parking we can comment on","BelindaBG",472001806948900864,"polite"
"@margotljparker @nigel_farage Will definitely be watching without a shadow of a doubt","arsenalUKIPer",464332779183169536,"polite"
"A great Sunday table in the beacon http://t.co/3tv7rPX8ya","milroy666",463039226326814720,"polite"
"@RogerHelmerMEP wish you all the luck Roger, show them that #UKIP are the party to vote for. Vote #UKIP.","SudlowJames",465184412809052160,"polite"
"@LizzyVaid ask @Nigel_Farage if he will be striker for the world cup team would like to win that also.","UmbraeVolpes",471288551263727616,"polite"
"@nickgriffinmep would love to spread a message from this account, get in touch if you feel like handing it over :)","chrisisapenguin",463395213491601408,"polite"
"@EalingTimes Wonder if it's the same for Walpole? #ealingelects","suzanneshine",469915001227341824,"polite"
"The proposed high energy nuclear waste managememt in Cumbria is bad bad bad. The govt are over ruling the County Council's no decision","Helen_Bashford",466652214820622336,"polite"
"@joehill27 @ShneurOdzeUKIP Crime statistics, e.g. 93%atm fraud official stats apparently say are by Romanian gangs.","WhitefootUKIP",471082901074108416,"polite"
"@theSNP @AlexSalmond @TasminaSheikh @hudghtonmepSNP was hoping he was kissing one of them in the photo! :-D","cllrdmeikle",465241675053678592,"polite"
"@RedcliffeScott @RedUkipper yes - some will stay away","DavidCoburnUKip",468031619002294272,"polite"
"@State_Control @DavidCoburnUKip me too againxx","JULIEEVANS6",466873724051144704,"polite"
"@StuartLeeBrown @hrtbps Where is LAbour local manifesto - Where are their policies  - Let's All take a look??","DavidCoburnUKip",463671757187334144,"polite"
"@deejayhome @UKIP_Eastleigh @Nigel_Farage You have echoed my thoughts, our voice will be heard loud and clear on Thursday #UKIP","boverred",468852986907996160,"polite"
"@GoodallGiles Seem to remember a right wing party that used the big lie!","MichaelButlin",465448851206569984,"polite"
"@BBCBreakfast @Nigel_Farage @nick_clegg 'Nick,One can always deal with a wolf,but not easy to deal with a wolf in sheep's clothes.'","KailashChandOBE",469016115419824128,"polite"
"@JaniceUKIP have you any idea how you come across? Like all of your party loud mouthed morons!  Your gesture sums your party up!","michellec1977",468143694223126528,"impolite"
"@sjhutchinson @UKLabour @AnnelieseDodds @IvanaBartoletti thanks very much Sarah","sanchia4europe",470622365022707712,"polite"
"@GoodallGiles @catherinemep That's why I included her in the tweet ;-)","markwhiley",464109399485607936,"polite"
"@Nigel_Farage UKIP is winning here when idiots result to swearing and unintelligent insults to try and shut up  us up. UKIP winning here","Code4566",467716642785722368,"impolite"
"@psyeclipse @andy_s_64 lol I spend all my time on trains reading the Grundrisse and frowning at those who attempt to make social contact.","Anothergreen",468111053780680704,"polite"
"@Steven_Woolfe But triumph will soon be yours, my friend!","CulliganPA",467374705893474304,"polite"
"@davidisky So by your silence you too are complicit in NHS sell off by not speaking out","DavidCoburnUKip",468114678460469248,"polite"
"@AndrewJPelling ha ha!!","DavidCoburnUKip",469064410695475200,"polite"
"@WomenDefyUKIP @JaniceUKIP lol. I love videos. Xx","brewer_lar",467024703727869952,"polite"
"@evans1951 Never complacent - we will all know soon enough","DavidCoburnUKip",469526441596817408,"polite"
"@RedHotSquirrel @milroy666 No Robert, there are not equal amounts of racists in every party. There are the most in the BNP,2nd place? #UKIP","BrumPolitics",464824004843687936,"polite"
"@DavidCoburnUKip @DavidBeeson2 I agree I have met some very professional .. All party's have there unprofessional ones","davelee46",463647619089461248,"polite"
"@GregRowell @shazzyrm @Nigel_Farage so our borders should remain open to all poor countries? If you don't think so, then you side with nigel","JohnPaull_",464690857317519360,"polite"
"Today's the day - #VoteGreen2014 - help elect the SW's FIRST Green MEP. It''s time. Don't waste your vote: http://t.co/efJyx1cu6U","greenknight49",469402815233024000,"polite"
"@Boomer2212 @JimAllister @JamieBrysonCPNI jeez, you're a dick","flegster1690",464386715554418688,"impolite"
"@FarahNazeer @LondonLabour @ClaudeMoraesMEP @maryhoneyball @IvanaBartoletti @sanchia4europe @KamaljeetJandu thx Farah and good luck!","SebDance",470518419625099264,"polite"
"@danielrhamilton Sadly not. I'm doing a full day mock civil trial in Birmingham on Saturday as part of my Bar course.","GarethJAnderson",466650207074414592,"polite"
"@PaulJamesOakley @JaniceUKIP , @BishopsgateCopy, @liammac, Here is the convo with  a @UKIP candidate about this","paradox187",467751007007805440,"polite"
"@h3xperiment @YOURvoiceParty How else to you get change? Unless offering something that involves some change and getting that accepted?","LocalRachel",465452918083428352,"polite"
"@PauldeHaas1 Of course you are. But the use of 'immoral' to mean 'something I disagree with' is lazy &amp; narcissistic: http://t.co/ptwHNluuRu","DanHannanMEP",465095890131488768,"polite"
"GREEN NEWS Peterborough UK is out! http://t.co/tLn6M2uTi8 Stories via @FionaRadic @LincsFreePress","FionaRadic",472658703980965888,"polite"
"@richardhowitt congratulations! and from @sisofrida","e_lisney",470689871557046272,"polite"
"Small Business Act has reduced admin costs of running a business for SMEs #Lab14 #thankeu","julie4nw",464434569669001216,"polite"
"@ScotClimate @Green_DannyB I find the Economist a good source for on #climatechange , sceptical, opposed to my politics but sane!","Anothergreen",469085172382859264,"polite"
"@DavidCoburnUKip Looks like focus is being put on brits living abroad but it doesn't hide the fact of issues here.","hannahjames40",465429624588361728,"polite"
"@Peepo01Paula @Greens4Animals @Green_Caroline PUBLIC MORE AWARE OF ANIMAL ABUSE NOW SINCE #BADGERCULL  ENOUGH 2 STOP THEIR THEIR DIRTY GAMES","Ambrosia077",465439680562208768,"impolite"
"@IvanaBartoletti my article for @thefabians on the EC president and why Thursday's election could shift Europe left http://t.co/mngeaK8yqI","marieloewe",469141911698436096,"polite"
"Trying to label UKIP as racist is meaningless when 1 in 3 Brits admit to being somewhat racist. http://t.co/RehslvCkF9  @Nigel_Farage","stephenphelps",463230386018209792,"polite"
"@hjoneshojo @DanHannanMEP @ArthurThaDog Nice photo all round :)","whithernow",469221782818676736,"polite"
"RT @greenwandsworth: Cyclists baffled at new Wandsworth road markings http://t.co/HI4jzVXiJp","Green_DannyB",466108060713619456,"polite"
"This morning I was interviewed on BBC Radio Leeds. Click here to watch my brief update:... http://t.co/N01pPiDJ9B","chrisbeverley",463711037829947392,"polite"
"@DavidBeeson2 Catalogue of convicted Labour Councillors http://t.co/Ccq6jlT2gA","DavidCoburnUKip",463639898952839168,"polite"
"“@DonnaInSussex: We're getting #WhyImVotingUkip trending Will you help? ” #WhyImVotingUkip","dptukip",468841514156953600,"polite"
"Congratulation to @PaulBrannenNE on becoming MEP for the North East @LabourNorth @Labour4NE http://t.co/f0fiZQxyW2","Meadows1uk",470675738975567872,"polite"
"@marcuschown @NHAparty Even Nick Clegg knows the @LibDems are finished, you can't stab an entire country in the back and get away with it!!","MarkWalder2",468848907217555456,"polite"
"@DonnachadhMc @Julian__West @charliekiss @gerrylynch Lib-Dems tried to push for PR and settled for AV. The Lib-Dems are likely to lose seats","veganfishcake",470696110626185216,"polite"
"@JulieMarson Thank you Julie, much appreciated.","da_parsons",470230784763498496,"polite"
"@CulliganPA @jennieTindall Do you know about the holocaust? Do you know why people are angry?","Anothergreen",470120963536080896,"polite"
"@MEPStandingUp4U the people believe in you","edwardhayes_1",471261491686305792,"polite"
"So @Nigel_Farage does that mean you have to be a moron to vote #ukip? Surely not?","flip_digital",469812801784258560,"polite"
"@tferriss I've been inspired by your work &amp; am now using some of your hacks/approach within the world of UK politics! http://t.co/RF16UejYRC","LocalRachel",467253605452767232,"polite"
"Really REALLY enjoying the conversation between @fleetstreetfox and @JaniceUKIP. Get some popcorn and get watching.","will_full",466185453390282752,"polite"
"@HS_feed @FarageTobyJug @Casumptious If you dont like the poll results - talk to YouGov about it","DavidCoburnUKip",464074402775465984,"polite"
"@UKIP @Nigel_Farage @bbcquestiontime your now on a illegal billboard in Enfield ate you bothered","billboardsuk",464511042723520512,"polite"
"@AndrewDGarnett1 thanks, it's frenetic!,","kevcow",462873690087391232,"polite"
"@LauraSandysMP @Nigel_Farage @BBCNewsnight For someone making it up he's certainly picking up the odd vote here and there","deanmaceyDAFC",468514036020416512,"polite"
"@DebraClaridge i think it would be a massive distraction that the country can ill afford. Sorry.","sionsimon",465455926708027392,"polite"
"@Tim_Aker @mkpdavies i think UKip will have a say in that","CarperJones",464460645866680320,"polite"
"@AlbanationSimon @YesScotland @labourforindy @robm2 @DeanMThomson @JimMac1959 yeah, familiar with their/your work http://t.co/LCEYTBgWkN","IainMcGill",465203614987071488,"polite"
"@zahra_infinity thank you","SteveCarter001",470883745273479168,"polite"
"@AG_ThorpeApps @vickyford @giveeuropeflack @cllrtomhunt1 Many thanks Andrew Dcb","DCBMEP",470111188706394112,"polite"
"Today's wish is to see @AnnelieseDodds @JohnHowarth1958  both elected MEP @SELabour we will be watching result of #EP2014","DebsAbsolom",470483054348484608,"polite"
"@mtpennycook @SebDance @Lucy4MEP @KamaljeetJandu @IvanaBartoletti @maryhoneyball @ClaudeMoraesMEP @biondi4europe thanks so much","sanchia4europe",470557473167134720,"polite"
"@Nigel_Farage I want to do an interview which actually focuses on UKIP policies, would you be interested? Or know someone willing too?","LexiGagan",470534422958440448,"polite"
"@richardhowitt Congratulations on a well deserved result... @HertsmereLabour","Jeremy_Newmark",470681043264360448,"polite"
"@Hayleyjgreen1 A few cars had to brake. A few ppl also stopped to see if they were ok they seemed fine when I left :)","suzanneshine",465181225238675456,"polite"
"@DickDelingpole well done all","Michael_Heaver",467643597756854272,"polite"
"@Anothergreen ""I love my kids"" infers that I don't love mine. Have you any idea why that makes me ANGRY? @BarryJWoods @RupertRead","HG54",466600390159777792,"polite"
"@marcuschown @GoldenHelikaon : It's a beautiful world (that's New Zealand down there) http://t.co/QpAgRbFnXb” Hey Vik, can we see you?","2oldforob",472347543133638656,"polite"
"@thepompeypaul @andrewmcneilis @2tweetaboutit the answer is no - in fact they are what we call ""eurosceptic""","GrillingKippers",467312538435452928,"polite"
"@sanchia4europe #LookHowFar Racism Conference press release + shots from Look How Far Race/Racism Primer: http://t.co/3no3L8CguZ","BBMBMC",466582143200923648,"polite"
"@sheeba91879198 indeed Sheeba","DavidCoburnUKip",468407799782068224,"polite"
"@justbeinganicon yep not impossible, BNP and libdems out of NW","Anothergreen",470685800381026304,"polite"
"@ernest_blogger @star_pumpkin @deluxeboss nope","DavidCoburnUKip",470275624167550976,"polite"
"@jjwood01 @marcuschown watch it come to US","Nachtuhr",467574978011885568,"polite"
"@digidemocracyuk @estrangeirada @hubmum @femioyeniran @Meg_HillierMP @halfon4harlowMP @helenmilner Letting you know about @YOURvoiceParty","LocalRachel",462650319248588800,"polite"
".@DailyMirror  #UKIP - you couldn't make it up!   See:  http://t.co/BT5ogopRW6","RichardC2014",468768438127980544,"polite"
"@zedwunna no - not racist. Play the ball, not the man","andrewmcneilis",468623703258173440,"polite"
"@stolenandstray I will let everyone I know have details about your Labrador and will contact you if anyone has seen him!","CllrChrisPain",465863061924876288,"polite"
